,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,88.1191127316925,680.8965517241379,42.87459245012792,11.301074538037774,21.25357112850181,0.39285714285714285,0.0,30.0,14.961856263750928,58.11011714224739,2731.4113004018554,0.25747420586205144,0.10128633647320977,0.0,835.8360000865787,166.71902817035794,5.013440932684055,1002.5550282569366,0.0,83.37058580612586,16.629414193874144,83.37058580612586,16.629414193874144
C1,84.49604146696488,710.09243697479,50.38048368245347,14.741009817364942,23.9845238428084,0.35864978902953587,0.029535864978902954,37.0,16.959615253766955,69.31972471099465,3693.3689829435716,0.24465785639620447,0.1,561.9736872490686,1920.766796331436,223.97816272909628,8.575687794415126,2706.718646309601,20.762175928971253,70.96292771139147,8.274896359637266,89.55688592329383,10.443114076706165
baseline_C2,92.46892016849893,648.8666666666667,28.183604374805498,8.068670787426022,16.158695747982325,0.2413793103448276,0.0,15.0,11.425819271135301,38.65515703343383,1387.5372941019907,0.2955833101713393,0.20548648926333093,0.0,284.5881860805163,284.9405437483111,0.9987633993282964,569.5287298288274,0.0,49.96906585661617,50.03093414338384,49.96906585661617,50.03093414338384
C2,89.2877048266637,671.9850187265918,31.180034190419903,9.700600243808061,16.982963599783723,0.23684210526315788,0.0,18.0,12.008599251769459,42.473101895738964,1602.345644241168,0.2827342180292747,0.1,77.3788132883307,909.2017196889085,184.7494470091598,4.92126896403555,1171.329979986399,6.606064440460169,77.62131382477429,15.772621734765558,83.11172814351494,16.888271856485055
baseline_F1,88.45058967059781,678.3448275862069,22.2714845704159,9.974457174120673,18.252201432782215,0.21428571428571427,0.0,14.0,12.858333278223798,26.64563371208063,1076.367569939634,0.48256811668149857,0.20333468889792597,0.0,10.810712528592537,265.42460743545655,0.040729880447205276,276.2353199640491,0.0,3.9135880704898667,96.08641192951013,3.9135880704898667,96.08641192951013
F1,86.94231083510378,690.1127819548872,39.9364446471856,12.783858637040439,20.315251265053654,0.2792452830188679,0.01509433962264151,25.0,14.363132663930953,54.59061791423269,2463.2985695435123,0.26310624815599026,0.13333333333333333,267.3705551248677,905.778730208038,159.19807658969222,5.6896336288191405,1332.3473619225979,20.067631217361203,67.98367723721728,11.948691545421529,85.05149825108552,14.948501748914474
baseline_F2,92.54334645250506,648.3448275862069,56.870255156118276,14.055828916524712,22.89416644350384,0.39285714285714285,0.0,40.0,15.739184819281784,77.61290327711005,3837.6559512014355,0.20279082671455295,0.2659291564727157,0.0,1049.7792853135936,342.8573933155297,3.0618540121358495,1392.6366786291233,0.0,75.38070061079895,24.619299389201064,75.38070061079895,24.619299389201064
F2,87.2300023736055,687.8367346938776,31.80682355583351,10.832241901753697,17.71754110475364,0.20136518771331058,0.006825938566552901,18.0,12.520660045628356,42.566542502302866,1674.347015666976,0.29414322398750103,0.13333333333333333,121.81031945560986,924.0534084497739,221.86347448718,4.164964109507664,1267.7272023925636,9.608559256732754,72.89055616269974,17.500884580567508,80.63878124227038,19.361218757729613
baseline_V1,88.23529411764706,680.0,37.83422486887463,10.048988374584663,17.717954902469017,0.2222222222222222,0.0,24.0,12.488897675845948,52.65171429148957,2065.7915471234082,0.23719831051853535,0.10504201680672269,0.0,751.317902699784,124.2098942665511,6.048776606213639,875.5277969663351,0.0,85.81314097657061,14.186859023429394,85.81314097657061,14.186859023429394
V1,90.03966377471747,666.3729903536978,34.885791297692315,9.295348103108374,15.353049502696788,0.15806451612903225,0.0,20.0,10.856230079067807,48.19466164452425,1643.7200291469405,0.22525793746912345,0.13333333333333333,339.921745239663,370.63843459595023,115.15947779701551,3.2184796395938133,825.7196576326287,41.1667255463231,44.886715626776464,13.946558826900446,76.29477713690501,23.705222863095
baseline_V2,79.64230822970518,753.3684210526316,73.42752282375623,12.256517540566824,28.744081516413466,0.5,0.05555555555555555,68.0,20.31541408346667,103.91473237678221,6632.124571801796,0.19550080742935894,0.1397233477714126,0.0,2411.1729257288152,26.74124576293929,90.16681373425247,2437.9141714917546,0.0,98.90310963053402,1.0968903694659757,98.90310963053402,1.0968903694659757
V2,88.71693959910617,676.3082706766917,44.13865379305962,11.13902948771069,18.22335221735386,0.26037735849056604,0.0,33.0,12.882512618409288,60.976667125911895,2467.8237081978027,0.21126954334529205,0.13333333333333333,1184.798270141747,650.0719436859388,188.5271895353241,3.4481601581618846,2023.39740336301,58.554897232374614,32.127744288169964,9.317358479455415,77.51879508733268,22.48120491266732
baseline_V3,90.03215434083602,666.4285714285714,15.365612282506886,5.142682950432529,8.537498983243799,0.0,0.0,11.0,6.036014455544699,21.28234647788957,403.57072326141855,0.2836160224069076,0.10718113612004287,0.0,82.66388891227587,60.89003939801803,1.3575929615011313,143.55392831029388,0.0,57.58385708094082,42.4161429190592,57.58385708094082,42.4161429190592
V3,86.91700278361643,690.3137254901961,42.76918910969806,12.21099407160418,19.871635306732546,0.2952755905511811,0.011811023622047244,32.0,14.051119879495005,58.700825160927245,2591.2243607954497,0.23936835369816548,0.16666666666666666,222.2922851397784,1232.335593299237,253.77792882923,4.855960480820573,1708.4058072682453,13.011679320806428,72.13365747507916,14.854663204114424,82.92338202630981,17.07661797369018
baseline_V4,81.98321296115557,731.8571428571429,26.96520812045759,7.294319748387506,14.174733751399952,0.23076923076923078,0.0,24.0,10.00828059525575,34.02192123117616,1069.7152330188583,0.29417152921054357,0.09759906304899472,0.0,0.0,23.192819659331715,0.0,23.192819659331715,0.0,0.0,100.0,0.0,100.0
V4,88.37781005881696,678.903448275862,40.40276947454026,11.180624208088696,18.777885837862375,0.23529411764705882,0.010380622837370242,24.0,13.27760971863984,55.65057055880086,2321.3434095878038,0.23858892344348215,0.13333333333333333,382.6277547194311,1248.9317984479633,194.9764552280102,6.405551875417122,1826.5360083954047,20.948273286742708,68.37706963932995,10.674657073927344,86.4966174456286,13.503382554371406
