,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,79.79572294924992,751.92,75.4834657391935,25.52068877510079,44.81071300481616,0.6666666666666666,0.2916666666666667,52.0,31.569808009833977,98.17388202119294,9736.834265963116,0.3215703337779691,0.2127885945313331,0.0,759.4960006566045,1027.6322195434486,0.739073752469565,1787.128220200053,0.0,42.49812587994305,57.50187412005695,42.49812587994305,57.50187412005695
C1,79.44518994406774,755.237668161435,57.90336791661771,27.579800618548994,50.08029588606717,0.7522522522522522,0.33783783783783783,44.0,35.411729485860675,73.96626610851428,8228.690091647155,0.4787551318855126,0.26666666666666666,300.3650643026404,1199.2333685739932,1664.6747761861197,0.7204009970773488,3164.2732090627533,9.492387175746039,37.89917271173945,52.608440112514515,41.87401648227246,58.12598351772753
baseline_C2,79.25604987847406,757.04,74.39165544602433,29.473151624260794,56.32642955723953,0.7083333333333334,0.5416666666666666,46.0,39.82862594220951,99.55540054551422,12456.901217842364,0.4000649459895535,0.21134946634259746,0.0,1000.0640991604429,2293.6484080306386,0.43601455901391317,3293.7125071910814,0.0,30.36282301436533,69.63717698563468,30.36282301436533,69.63717698563468
C2,78.63915225878416,762.9787234042553,71.04936532625693,29.60931475395369,51.16455771148585,0.7051282051282052,0.32905982905982906,46.0,36.17860379609697,93.89538431289513,10672.002519510428,0.3853075852539897,0.23333333333333334,820.9600417689757,2103.2287128367166,1946.2021684162694,1.0806835728418842,4870.3909230219615,16.85614265352625,43.1839814519799,39.959875894493855,51.93887177019625,48.06112822980374
baseline_F1,79.56715467854869,754.08,38.69255225492369,18.77054430040145,32.88363321370273,0.5833333333333334,0.08333333333333333,28.0,23.132468763863294,49.023237120551066,3562.6556089427527,0.4718674270117898,0.26522384892849565,0.0,221.08624165172807,434.9023949724278,0.508358298798848,655.9886366241559,0.0,33.70275479000376,66.29724520999623,33.70275479000376,66.29724520999623
F1,77.58970102873907,773.2985074626865,64.1124280511053,29.95647129414383,50.58148763515925,0.6966292134831461,0.33707865168539325,44.0,35.766509379578984,83.49959595502946,9382.33215977537,0.4283435023906202,0.26666666666666666,430.19776707380163,1403.4652637563786,1638.339542161894,0.8566388270800179,3472.0025729920744,12.390479500799138,40.42235667316662,47.18716382603424,46.13922829715218,53.86077170284782
baseline_F2,81.53878319046623,735.8461538461538,50.87215673982131,21.354156504062622,42.8933561288925,0.72,0.28,46.0,30.32970820828977,66.74862695217035,6360.0487029623555,0.4543869978033097,0.2613422538155969,0.0,715.0611495873657,908.3252818966192,0.787230261932476,1623.3864314839848,0.0,44.047500688650416,55.95249931134959,44.047500688650416,55.95249931134959
F2,78.8901789169718,760.5509433962264,69.43403445443336,30.387155954705776,46.948392040106285,0.6363636363636364,0.23484848484848486,46.0,33.1970267484953,92.46585935859667,9643.406440344017,0.3590192853748558,0.13333333333333333,1612.7629085008507,1096.5924369497534,1299.7861056838099,0.8436714565223349,4009.1414511344137,40.227139105917765,27.35230099300849,32.420559901073744,45.76040126551226,54.239598734487735
baseline_V1,85.05670446964643,705.4117647058823,43.406503746259595,23.441416339462084,34.27097897638759,0.4375,0.125,26.0,23.91913459972998,54.914706591221965,4126.520461578442,0.43556883182097195,0.1667778519012675,0.0,0.0,627.5823651349726,0.0,627.5823651349726,0.0,0.0,100.0,0.0,100.0
V1,72.91155795324505,822.9147982062781,61.867404182619474,32.815822029514514,55.78917845274684,0.7297297297297297,0.3783783783783784,48.0,39.448700660066756,78.17556757268383,9688.434754819338,0.5046167477247834,0.26666666666666666,151.78543546086104,2146.377577535992,1728.4116081591196,1.2418208529749666,4026.5746211559726,3.7695920165832066,53.30529741728212,42.92511056613468,55.393402703299486,44.60659729670052
baseline_V2,84.85229415461974,707.1111111111111,72.21230701169031,21.160977818818314,37.97975169036178,0.6538461538461539,0.11538461538461539,54.0,26.155656045973423,94.7799694215518,7788.109599607615,0.27596185360264475,0.26188979677351776,0.0,518.5869745257663,805.896122469379,0.6434910903116682,1324.4830969951454,0.0,39.15391413467522,60.846085865324774,39.15391413467522,60.846085865324774
V2,75.56444814592876,794.0241935483871,53.03117824718889,25.84688694383092,47.93061787161371,0.7368421052631579,0.3117408906882591,40.0,33.89206443985493,67.05869171263116,7140.078267831684,0.5054089719658373,0.23333333333333334,354.0602541753451,835.4705933455397,1474.0273070522662,0.5667945155075172,2663.558154573151,13.292754789958213,31.366711175841708,55.34053403420008,36.175421211754795,63.82457878824519
baseline_V3,78.08219178082192,768.421052631579,90.00018467201737,65.96931572544884,87.69391211607692,0.8888888888888888,0.2777777777777778,44.0,60.518541184999606,94.0803439147153,17886.988167920626,0.6432644553240603,0.2054794520547945,0.0,1601.738000212484,797.8538396917372,2.0075581773615823,2399.591839904221,0.0,66.75043536889243,33.24956463110757,66.75043536889243,33.24956463110757
V3,76.36190086588941,785.7321428571429,57.29840158311218,27.34851075358913,46.759953737601165,0.6547085201793722,0.2914798206278027,40.0,33.063155834305675,74.06362575500255,7693.060461770991,0.44641557170960483,0.26666666666666666,362.5862689526199,1161.9175226976554,1264.8240863241965,0.9186396236921722,2789.3278779744714,12.999055142126908,41.65582439671474,45.345120461158366,47.87973793246122,52.120262067538775
baseline_V4,87.5912408759124,685.0,66.15889962809237,21.748279341616605,35.2787838876653,0.5555555555555556,0.14814814814814814,47.0,24.79092271595326,90.73475414870114,7066.69310438155,0.27322411294931737,0.20855057351407716,0.0,618.6363962050772,766.8555817096451,0.8067182543365926,1385.4919779147222,0.0,44.65102693240961,55.3489730675904,44.65102693240961,55.3489730675904
V4,77.40299602976012,775.1637931034483,58.40885088301631,24.82489490677755,43.57289756944565,0.6796536796536796,0.23376623376623376,41.0,30.80998821445497,76.75254502649457,7429.0655437900205,0.4014197601371984,0.26666666666666666,2022.6883205031295,917.4811581029959,1102.1664754303918,0.8324342815314928,4042.3359540365173,50.0376105178332,22.696806216386726,27.26558326578007,45.42778368213945,54.572216317860544
