,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,97.92131936093455,612.7368421052631,10.386439059826534,3.4641016151377544,5.811865258054231,0.0,0.0,8.0,4.0824829046386295,13.111111111111104,168.15653328788872,0.31137581476057363,0.17179178835251677,0.0,0.0,7.353990982055485,0.0,7.353990982055485,0.0,0.0,100.0,0.0,100.0
C1,96.38417437702219,622.5088339222615,21.802739795673844,6.303608179661234,9.515198741602752,0.024822695035460994,0.0035460992907801418,14.0,6.728214830479946,30.130716761316457,636.882309239453,0.2233008555282035,0.13333333333333333,101.06925192919842,135.80053989333302,26.81395235414268,5.064547669055294,263.6837441766741,38.32972420987762,51.50129383870686,10.168981951415526,83.51072405444914,16.489275945550858
baseline_C2,98.1675392670157,611.2,13.99142594591416,4.812265031857878,7.691416952476449,0.0,0.0,13.0,5.43406715753276,19.525393651087217,333.33020739421437,0.27830768765218616,0.08180628272251309,0.0,0.0,37.3332292763332,0.0,37.3332292763332,0.0,0.0,100.0,0.0,100.0
C2,96.33777689677387,622.8086419753087,26.04602620116586,7.18005717667343,10.726547605330047,0.05263157894736842,0.0,16.0,7.584530208689172,36.04323568487533,858.8203563146552,0.21042867169308654,0.13333333333333333,194.61752712921276,260.8317879599746,43.675568969107196,5.972029537714032,499.1248840582945,38.991750029934934,52.257820896285175,8.750429073779896,85.65697413370573,14.343025866294264
baseline_F1,95.80073447229763,626.3,25.653654710391656,6.435703733740114,9.547664360294727,0.05263157894736842,0.0,14.0,6.530558892314147,34.348224903430165,704.7004045887055,0.19012798800155686,0.07983394539358135,0.0,0.0,29.999747598952066,0.0,29.999747598952066,0.0,0.0,100.0,0.0,100.0
F1,95.66618053590474,627.1808873720137,20.266097799815423,5.77362322022618,9.324441295833871,0.0273972602739726,0.0,12.0,6.591879532733166,27.756586707452684,574.811162823092,0.2374888383146634,0.13333333333333333,213.1343173393312,274.7534637187509,43.60858087184983,6.300444963484456,531.4963619299319,40.10080455967995,51.694326320708115,8.204869119611928,86.30220479707984,13.697795202920155
baseline_F2,99.7697620874904,601.3846153846154,16.831922334286585,6.774133810967191,10.23067283548187,0.0,0.0,12.0,7.199537022151724,23.52539998479185,532.0977937004506,0.30603250218087313,0.12790995139421846,0.0,0.0,0.0,,0.0,,,,,
F2,97.6240360183658,614.6027397260274,19.01962917261439,4.293382279626999,6.708460063689493,0.0,0.0,11.0,4.743507980735096,26.51136180076615,395.0768158343607,0.17892358817260054,0.13333333333333333,198.24782471827413,63.44973235532403,11.656249367650435,5.443408969219202,273.3538064412486,72.52425978596466,23.21157813068945,4.264162083345889,84.48026495327089,15.51973504672912
baseline_V1,95.91814984546521,625.5333333333333,30.853128780652952,9.166967530103868,14.292510698577964,0.20689655172413793,0.0,24.0,9.906579084414908,41.80232059508615,1300.9900504572363,0.2369863429443059,0.21315144410103376,0.0,156.38843483733083,191.82000562678158,0.8152874061614361,348.2084404641124,0.0,44.91230443147422,55.08769556852578,44.91230443147422,55.08769556852578
V1,94.59683728869817,634.2706766917294,26.544083865597862,8.48565056875062,12.773203082278622,0.0830188679245283,0.0037735849056603774,16.0,9.031562866054179,36.47693097581027,1034.9778928277779,0.2475965664996179,0.13333333333333333,176.37661175724057,485.2235675675423,53.42398717704943,9.082503819108263,715.0241665018323,24.667223853445602,67.86114236410202,7.471633782452376,90.08182870107315,9.91817129892686
