,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,83.98247322297955,714.4347826086956,36.19251194107581,18.581293356758493,30.42427260652855,0.45454545454545453,0.13636363636363635,18.0,21.49158974464351,47.486622735702895,3206.1932679185443,0.45258198007172706,0.24342745861733206,0.0,524.1673599818365,696.7180608915351,0.7523378385097423,1220.8854208733715,0.0,42.933378597220745,57.06662140277926,42.933378597220745,57.06662140277926
C1,89.15261456256171,673.0032573289902,25.415568643155606,11.579664983104493,17.595676830893858,0.20915032679738563,0.016339869281045753,14.0,12.440847265293934,33.55084517964913,1311.3037282811024,0.3708057784738059,0.13333333333333333,107.03548311601654,231.86134098963123,78.14584149743267,2.9670336456386943,417.0426656030804,25.665355596467283,55.59655165121758,18.73809275231514,74.79224807938326,25.20775192061673
baseline_C2,79.6080832823025,753.6923076923077,45.2877715119734,21.59217965426886,34.31229128655406,0.5833333333333334,0.25,32.0,24.221202832779934,59.788051574801344,4549.461348912747,0.4051177818109122,0.20412329046744235,0.0,0.0,359.8504123320589,0.0,359.8504123320589,0.0,0.0,99.99999999999999,0.0,99.99999999999999
C2,85.24029207784669,703.8924731182796,38.722279907918626,22.55539334289127,31.14343701431729,0.4244604316546763,0.05755395683453238,22.0,22.02156569418748,49.919686286370656,3453.5831235659607,0.44113990556466953,0.1,96.33017297912257,585.8604068119452,321.15218292728366,1.8242454448600076,1003.3427627183514,9.600923688145786,58.39085391164596,32.00822240020825,64.59231254776554,35.407687452234455
baseline_F1,83.02132508546312,722.7058823529412,31.7263384845024,10.767427733679014,26.076809620810597,0.625,0.0,20.0,17.944358444926362,37.932505849205356,2138.4019511080733,0.4730601905463695,0.16278691193228065,0.0,0.0,360.77001476703504,0.0,360.77001476703504,0.0,0.0,100.0,0.0,100.0
F1,88.33560709413369,679.2277992277992,32.22349318303681,14.171950466934938,21.258103789947636,0.2441860465116279,0.03488372093023256,20.0,15.031425527214827,43.05928514428904,2033.372088002864,0.3490867411487542,0.13333333333333333,126.25270174524736,423.3051075496658,262.3593914887125,1.6134551355211453,811.9172007836257,15.549947903972717,52.13648721090166,32.313564885125615,61.73647726305462,38.263522736945376
baseline_F2,89.17197452229298,672.8571428571429,23.350916601333854,6.062319249069667,12.012339334879627,0.037037037037037035,0.0,9.0,8.45256269935674,31.819708156431822,844.9567228087219,0.265639227669918,0.2653927813163482,0.0,35.958862628176206,50.85443043848891,0.7070939998368545,86.81329306666512,0.0,41.42091764744242,58.57908235255756,41.42091764744242,58.57908235255756
F2,90.38025112232056,663.8618421052631,21.661738443534997,8.380691495075284,12.776318852953821,0.09570957095709572,0.0033003300330033004,14.0,9.034162622108125,29.309818339586567,831.8612672664017,0.3082299084026175,0.13333333333333333,161.77089329737504,226.4366712223196,74.60327427493979,3.0352108995621205,462.81083879463444,34.953998423783354,48.92639762112347,16.119603955093176,75.21814782695708,24.781852173042918
baseline_V1,85.06616257088847,705.3333333333334,34.92637759418878,14.61214539003114,24.89361981898791,0.5,0.038461538461538464,26.0,17.45357324260311,45.2950877073243,2483.621040828905,0.38533037744357507,0.1575299306868305,0.0,239.83834823637537,491.8175181112247,0.48765718870171654,731.6558663476001,0.0,32.780212565456466,67.21978743454352,32.780212565456466,67.21978743454352
V1,88.59876637388027,677.210332103321,34.345058839364,12.781478798415636,19.293061504650375,0.22592592592592592,0.014814814814814815,22.0,13.64162616166801,46.660076254217394,1999.684409950852,0.2923618488607807,0.0,258.51011532954885,599.688054498041,169.0871155205625,3.546621826576216,1027.2852853481522,25.164393865715546,58.37599964208615,16.45960649219832,78.00564819016321,21.99435180983678
baseline_V2,89.41418293936279,671.0344827586207,52.99218078860749,16.147755261955144,23.08679276123039,0.25,0.03571428571428571,20.0,16.19295324188511,71.98049268052152,3661.767362231846,0.22496307872962154,0.10277492291880781,0.0,251.2757190061553,221.46730058150226,1.1345951223787245,472.74301958765756,0.0,53.1527084684035,46.84729153159649,53.1527084684035,46.84729153159649
