,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,74.11219763252701,809.5833333333334,55.108919927318084,18.363273941965655,27.087619504762365,0.391304347826087,0.043478260869565216,34.0,18.241397485681404,69.66623100836698,3992.3655101908007,0.2618398788286766,0.1029336078229542,0.0,569.4882087956126,111.94712891386953,5.087117591320886,681.4353377094822,0.0,83.5718632834395,16.42813671656051,83.5718632834395,16.42813671656051
C1,69.82673697629947,859.2697095435684,38.41245199646028,14.462509003166312,23.129346438381408,0.35833333333333334,0.0375,24.0,16.354900726625576,51.90605696833463,2666.9558366701904,0.31508655601797897,0.13333333333333333,277.4458402643705,761.067189285595,143.40663559640961,5.307056999980616,1181.919665146375,23.474170744930465,64.39246352596565,12.13336572910388,84.14474452976921,15.855255470230782
baseline_C2,70.33248081841433,853.0909090909091,66.2220157644029,20.8903844690639,30.96541849962863,0.42857142857142855,0.047619047619047616,30.0,21.0402917648739,88.6175507153328,5857.622409699633,0.23742804438888043,0.10656436487638533,0.0,286.35350790425366,85.79491399079127,3.3376513196923208,372.1484218950449,0.0,76.94604922576092,23.053950774239095,76.94604922576092,23.053950774239095
C2,70.77046334624114,847.811320754717,54.86348636380535,21.576012476092526,31.594888302139076,0.4218009478672986,0.11374407582938388,29.0,22.34011422281098,73.67430452219814,5170.723404304619,0.3032280300125518,0.1,407.9336345318078,1403.8310881136108,365.0786624485773,3.8452838593692,2176.843385093996,18.739686893652813,64.4893012389586,16.771011867388577,79.36137429665084,20.63862570334916
baseline_F1,73.12379730596537,820.5263157894736,35.69367984900737,13.977053505347902,24.03700850309326,0.3888888888888889,0.05555555555555555,30.0,16.873531028884145,48.19994365039482,2555.0674989271515,0.35007366712442056,0.12828736369467608,0.0,421.0784450156655,228.0482810201201,1.846444284219423,649.1267260357856,0.0,64.8684498922406,35.131550107759395,64.8684498922406,35.131550107759395
F1,69.83124116717931,859.2142857142857,26.43542382208126,11.454918067319124,19.50305695959561,0.3128205128205128,0.015384615384615385,18.0,13.789551924367201,34.750697730663134,1505.4403635087942,0.39681367065616213,0.1,102.6244141362948,453.6791875583844,123.8176400064263,3.6640917040159855,680.1212417011054,15.089135266472887,66.70563419305229,18.205230540474833,78.5595982356231,21.4404017643769
baseline_F2,73.1629731735765,820.0869565217391,69.88307815541879,21.208138154183693,32.16435067812584,0.5454545454545454,0.13636363636363635,48.0,22.477169316794935,96.90823809960764,6843.088984988241,0.2319428126811227,0.10603329445445869,0.0,682.0119294126749,100.4718129138163,6.7880921985323175,782.4837423264912,0.0,87.15988493063229,12.840115069367723,87.15988493063229,12.840115069367723
F2,69.21654036637031,866.8448275862069,55.70993278740489,20.193312491522015,29.716117159676482,0.4199134199134199,0.06926406926406926,31.0,21.01195423379272,75.98830220698443,5016.063897414928,0.2765156428493203,0.1,1228.268095886799,2790.056793341578,277.8514684791485,10.041540570626712,4296.176357707525,28.58979691751325,64.94279007741608,6.467413005070683,90.94329279864938,9.056707201350623
baseline_V1,68.77865777407253,872.3636363636364,57.49193259970991,23.36576948601243,31.13105936428854,0.38095238095238093,0.09523809523809523,28.0,20.475968991050188,70.16120084710919,4513.270354696915,0.29184176929454375,0.10421008753647353,0.0,176.12795276182075,46.310854782943736,3.8031678229072243,222.43880754476447,0.0,79.18040683003395,20.819593169966062,79.18040683003395,20.819593169966062
V1,67.46703315425417,889.3232323232323,49.46018259448057,17.742777494290003,27.302405018550186,0.38578680203045684,0.06598984771573604,26.0,19.30566768228214,67.0259050843939,4065.1575895960564,0.2880329278354976,0.13333333333333333,314.34622265814727,1837.309555149104,150.5080560588035,12.207383466777799,2302.1638338660546,13.654381066801031,79.80794103883065,6.537677894368331,92.42847758213861,7.571522417861392
baseline_V2,71.25121450933823,842.0909090909091,46.96024342792441,13.96009862936135,21.887156486113472,0.3333333333333333,0.0,37.0,15.398854390937267,65.74498937651379,3180.5406061378176,0.23422095793110326,0.16193457843031417,0.0,1155.6406948135705,68.35971200825749,16.905289107624903,1224.000406821828,0.0,94.41505806474717,5.584941935252829,94.41505806474717,5.584941935252829
