,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,82.13119932610297,730.5384615384615,59.51226814003645,25.664169575499614,51.352896705054526,0.88,0.32,44.0,36.3091613783629,77.53428145020754,8844.226521778555,0.4682981604940857,0.21059281878487943,0.0,540.2441620697659,3084.53656945815,0.17514597408863555,3624.780731527916,0.0,14.904188751909482,85.09581124809051,14.904188751909482,85.09581124809051
C1,91.43854242204496,656.1784386617101,53.75448230447807,19.815897758245736,30.796636761518222,0.44402985074626866,0.09328358208955224,34.0,21.775896262910017,72.71719507801002,4974.655721607847,0.29946006910125084,0.23333333333333334,226.2024593777422,206.6509483850694,669.2265189301975,0.3087907345862721,1102.079926693009,20.525050307059285,18.750994676508,60.72395501643272,23.59359112393819,76.40640887606182
baseline_C2,91.21313469139557,657.8,53.78562385371516,23.323399731379787,36.33560047761652,0.4482758620689655,0.20689655172413793,38.0,25.62623507072623,72.05322382114637,5800.802712669171,0.3556570228465666,0.2026958548697679,0.0,617.5965460207726,491.46735360782094,1.2566379872173559,1109.0638996285936,0.0,55.686290594040166,44.31370940595983,55.686290594040166,44.31370940595983
C2,83.42081164987827,719.2449799196787,44.948612168152316,18.552790501156764,32.52096098250798,0.5524193548387096,0.10080645161290322,32.0,22.99576658772949,59.3612625819008,4288.455363582811,0.3873867500038802,0.3,522.6553512854725,629.484683445295,669.2364702011103,0.9406012844101733,1821.376504931878,28.695623879535034,34.56093134729651,36.74344477316845,48.46957960743904,51.53042039256097
baseline_F1,91.68510907366425,654.4137931034483,39.05920990900628,16.092050261935334,26.28687885618983,0.5357142857142857,0.03571428571428571,28.0,18.587012692101077,52.66419900789204,3075.211226125195,0.3529344990002735,0.26346295710823053,0.0,467.06039599883894,837.018503867497,0.5580048635015317,1304.0788998663359,0.0,35.81534798597778,64.18465201402222,35.81534798597778,64.18465201402222
F1,81.19791992982896,738.9351851851852,50.068799545512064,27.778152271978307,42.40995933932018,0.586046511627907,0.17674418604651163,30.0,29.98649344413541,64.08777107450375,6037.410745279955,0.4678972749617912,0.23333333333333334,301.79264766978304,680.7720949964495,1054.9177539098837,0.6453319156619336,2037.4824965761163,14.81203633292212,33.41241439572863,51.775549271349234,39.22198977112226,60.778010228877726
baseline_F2,87.63693270735524,684.6428571428571,36.610121830009845,18.381418422142417,33.86684164434238,0.6296296296296297,0.14814814814814814,27.0,23.94541116893554,46.02456551670392,3462.277462952418,0.5202745729396383,0.26082420448617627,0.0,115.71161826655434,703.8858483740576,0.1643897494655456,819.5974666406119,0.0,14.118103456424313,85.88189654357569,14.118103456424313,85.88189654357569
F2,80.69087392884532,743.5785123966942,45.81858803321294,22.152606379105357,38.899167448876945,0.6680497925311203,0.1825726141078838,31.0,27.505408763265283,58.584705314929906,5062.350674311681,0.4694981158547489,0.3,119.39838086348279,364.9843053708186,822.4305823393479,0.44378737027585424,1306.8132685736493,9.136606103931193,27.929338808228426,62.93405508784038,30.737723532729262,69.26227646727074
baseline_V1,78.20646506777894,767.2,50.447596573077696,36.29724226326798,50.22520710332042,0.6428571428571429,0.14285714285714285,36.0,35.51444086852673,64.63247746185459,7211.168734106096,0.5494828956461861,0.08689607229753214,0.0,0.0,406.59420898486803,0.0,406.59420898486803,0.0,0.0,100.0,0.0,100.0
V1,77.85039941902687,770.7089552238806,53.73557767311772,29.458496211791996,47.2040752382792,0.651685393258427,0.2546816479400749,39.0,33.37764928571177,68.18847306544178,7150.173582709222,0.48949107943330245,0.26666666666666666,522.3226805270863,944.7288886336927,1332.7414284440306,0.7088613503496017,2799.7929976048094,18.655760657088837,33.74281203795771,47.601427304953454,41.481501714845486,58.518498285154514
