,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,81.77815055567204,733.6923076923077,29.10295944608916,16.029173403516477,23.98332754227403,0.28,0.04,14.0,16.947353775737376,38.25614721845365,2036.821629327204,0.44299687783411884,0.20968756552736423,0.0,54.28934370769902,117.8573553109593,0.4606360253414813,172.14669901865832,0.0,31.53667425351839,68.46332574648162,31.53667425351839,68.46332574648162
C1,81.23698672218998,738.5798319327731,53.85024297883267,17.999641949987808,28.7858380557843,0.4472573839662447,0.07172995780590717,40.0,20.349608626220896,73.21314919936424,4680.5298772276965,0.2779501885762019,0.13333333333333333,419.1731778036226,1585.9159793845138,198.7759553374988,7.9784095450167,2203.865112525635,19.019910765920198,71.96066448763055,9.019424746449252,88.86216990897869,11.137830091021314
baseline_C2,86.60686668728734,692.7857142857143,73.5261649943441,18.53243921223018,26.727707914641133,0.2222222222222222,0.07407407407407407,65.0,18.770873155299558,103.55208493097959,6106.511721988756,0.18126987175401518,0.10310341272296113,0.0,2083.2255935969683,368.72167058851494,5.649859391968858,2451.947264185483,0.0,84.96208805245242,15.037911947547585,84.96208805245242,15.037911947547585
C2,86.20977712433589,695.9767441860465,52.2820266619447,12.52895086427515,19.75097889511239,0.2490272373540856,0.01556420233463035,40.0,13.96103743987797,72.4880646960874,3179.318736528477,0.19259774003362964,0.13333333333333333,877.9328881659799,921.1838836692245,177.6802296996552,5.184504124214401,1976.7970015348596,44.41188890332794,46.599821982428274,8.988289114243777,83.8305548849961,16.169445115003896
baseline_F1,87.05565343558919,689.2142857142857,54.01676799374243,16.87426267250634,26.167551294317562,0.4074074074074074,0.07407407407407407,54.0,18.473575092016816,73.32760920420723,4255.673963484227,0.2519320525038593,0.1554565239921235,0.0,727.0361296838149,431.6530112520788,1.684306863920467,1158.6891409358936,0.0,62.74643508754859,37.25356491245141,62.74643508754859,37.25356491245141
F1,85.49402990841996,701.8033898305084,38.0715026042176,13.180071536766624,20.07536819496134,0.30612244897959184,0.013605442176870748,24.0,14.195269244866063,52.014224676507745,2319.6135460890473,0.2729112917312668,0.1,527.1871274129227,1140.0913468690374,167.35259620586407,6.812510667397033,1834.631070487824,28.735321007767787,62.14281253646761,9.121866455764614,87.20001747743943,12.799982522560564
baseline_F2,81.3786500718047,737.2941176470588,44.88909825189756,12.474348680392096,21.592822881689184,0.375,0.0,32.0,14.350250433354812,59.65728947496692,2689.508184633043,0.2405447944358315,0.15956598053295037,0.0,0.0,174.13289518955423,0.0,174.13289518955423,0.0,0.0,99.99999999999999,0.0,99.99999999999999
F2,84.86846501681777,706.9763779527559,47.04219325175956,13.655041341601203,22.24228782272482,0.308300395256917,0.015810276679841896,31.0,15.72767155521949,64.74729845788953,3199.1599646562036,0.24290853718705321,0.1,909.9706443349263,977.7398380070542,171.74430390076822,5.692997181274673,2059.4547862427485,44.185026562057665,47.47566416793419,8.339309270008158,85.05901059098383,14.940989409016176
baseline_V1,90.34267912772586,664.1379310344828,60.286513696268884,21.093934711965264,30.324436162465222,0.39285714285714285,0.10714285714285714,40.0,21.29931253082395,82.95122429623869,5550.578627268649,0.2567691159657753,0.1557632398753894,0.0,1700.446383982629,643.3702130656176,2.6430293934189333,2343.8165970482464,0.0,72.55031755147292,27.4496824485271,72.55031755147292,27.4496824485271
V1,85.17720775406305,704.4137931034483,40.97636503818554,12.320212381939472,20.35870632129957,0.3,0.011538461538461539,26.0,14.394791752081682,56.161094105477154,2539.74912281117,0.25631252348906464,0.13333333333333333,410.5312207600972,564.0787445706256,165.9337130087054,3.3994221809586835,1140.5436783394282,35.99434450049376,49.4570050479693,14.548650451536956,77.26974227824417,22.73025772175583
