,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,99.09429941395844,605.483870967742,7.111421833886645,5.649385413968103,9.41629792788369,0.0,0.0,6.0,6.658161240996729,7.7524189773257195,162.15913422492403,0.8588495101297445,0.2663825253063399,0.0,6.114706477852243,28.57537047476068,0.21398520391023748,34.69007695261292,0.0,17.626673144037728,82.37332685596228,17.626673144037728,82.37332685596228
C1,99.7005120278234,601.8023255813954,8.600053768682457,3.760666250403554,6.451433271269595,0.0,0.0,6.0,4.561760914445915,11.258871276641813,161.35307497457748,0.40517035876499985,0.26666666666666666,29.576838488849624,23.060137113549747,20.5855858445894,1.1202079594742622,73.22256144698878,40.393067251904974,31.49321282654757,28.11371992154744,52.83481530519463,47.165184694805376
baseline_C2,99.49217535495906,603.0625,12.144796982658871,6.119177136195807,10.330037629135473,0.03225806451612903,0.0,9.0,7.252829653402147,14.955501112553039,340.7676187851218,0.48496065754121853,0.2590942066535392,0.0,9.371924434079837,21.349930996175225,0.4389674344033612,30.72185543025506,0.0,30.50572402879779,69.49427597120221,30.50572402879779,69.49427597120221
C2,97.49582637729549,615.4109589041096,9.67178585093034,4.168383463226034,7.020833014673634,0.003436426116838488,0.0,6.0,4.964440574846578,12.746176515529964,198.79255597897864,0.3894846873333266,0.23333333333333334,28.408501242239403,18.919177388988253,39.212193102766264,0.48248200092775684,86.53987173399392,32.82706649896755,21.861804287325477,45.31112921370697,32.545555401402055,67.45444459859795
baseline_F1,96.50306111860537,621.741935483871,8.07612068298637,3.85342560443158,6.742897497861485,0.0,0.0,6.0,4.762119042797835,10.253346337226258,153.39660489436926,0.46444535141744625,0.25941683096399293,0.0,13.692097525606956,18.849960924750103,0.7263727272574425,32.54205845035706,0.0,42.07508122602097,57.924918773979016,42.07508122602097,57.924918773979016
F1,95.1636957602443,630.4925373134329,12.87468085021436,5.640772729990209,9.473005210351982,0.0299625468164794,0.0,10.0,6.698392716209765,16.96233966082117,356.94905300024715,0.39489792388024186,0.2,55.15875887708268,51.83877745429536,62.68649670218718,0.8269528555818413,169.6840330335652,32.506746740379356,30.55017995950222,36.943073300118435,45.26405008510613,54.73594991489387
baseline_F2,100.37641154328733,597.75,9.76921184128996,5.281660887198962,8.238383806423169,0.03225806451612903,0.0,5.0,5.807526782176935,11.37260340557972,207.4918239355148,0.5106593956602407,0.15683814303638646,0.0,18.83825729381542,22.64803874971532,0.8317831624185212,41.48629604353074,0.0,45.408385636666175,54.59161436333382,45.408385636666175,54.59161436333382
F2,95.2168490219739,630.1405750798722,12.595680416892565,5.254830907198429,8.620190967008348,0.01282051282051282,0.0,10.0,6.095368522308408,16.76164260214056,320.9714593667367,0.3636498323577185,0.23333333333333334,29.686121625166265,36.63538077965047,48.54665279082057,0.7546427750128564,114.8681551956373,25.843647941073353,31.893417907909328,42.26293415101732,43.00834253897219,56.9916574610278
baseline_V1,95.55830826402406,627.8888888888889,7.347629163273528,4.577665049022051,7.178398969457318,0.0,0.0,4.0,5.020373716082792,8.82196064485538,139.13969143948037,0.5690768660377641,0.26543974517784463,0.0,0.0,38.429531001544014,0.0,38.429531001544014,0.0,0.0,100.0,0.0,100.0
V1,93.86626617059767,639.2072727272728,14.121445387590844,5.640087936682138,9.592424017950103,0.01824817518248175,0.0,10.0,6.782818977259971,18.790355013301916,400.40093665229836,0.36097343410799493,0.2,57.31771132746994,49.02546725342248,66.67192917003,0.7353239641288216,173.01510775092243,33.12873197754856,28.335945855087388,38.53532216736405,42.37387250616191,57.6261274938381
