,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,71.26626730014459,841.9130434782609,42.84036398525827,14.544602247756881,23.92792206911111,0.4090909090909091,0.0,26.0,16.916542834976752,58.984414526422086,3134.7200267481226,0.2867968254122279,0.1549266680437926,0.0,668.7404113625103,385.7312880968013,1.7336950151544004,1054.4716994593116,0.0,63.41947457721359,36.5805254227864,63.41947457721359,36.5805254227864
C1,69.58103575692115,862.3039215686274,34.37403523514209,15.703425992615582,26.86143975688585,0.43349753694581283,0.03940886699507389,22.0,18.991652390989398,44.52609381209308,2656.6064477167897,0.4265285985143245,0.3,325.44845160087016,556.1289559621757,315.740014737275,1.7613508899875319,1197.317422300321,27.181467966582257,46.4479131101028,26.37061892331493,63.78584106692376,36.21415893307624
baseline_C2,69.89304246531822,858.4545454545455,53.91552927979712,31.28045907881478,38.18750730652256,0.2857142857142857,0.09523809523809523,12.0,26.344310120725527,64.2548779658294,5317.932321221706,0.4099970454342062,0.21179709837975222,0.0,44.29797565950706,126.86005199604026,0.3491877463591908,171.1580276555473,0.0,25.88133099351671,74.1186690064833,25.88133099351671,74.1186690064833
C2,70.23032885101851,854.3317535545024,33.13027404146376,15.348102913342375,26.42005010629328,0.45714285714285713,0.05714285714285714,24.0,18.68055362938226,42.94105858582966,2520.06859551912,0.43502778563420774,0.3333333333333333,324.7816639221462,125.21466680930314,196.93375725319385,0.6358212454572586,646.9300879846433,50.203518116451534,19.355208411990798,30.44127347155766,38.86862621591202,61.131373784087984
baseline_F1,71.45125436646555,839.7333333333333,14.158468215955505,7.3844845618971915,10.474458731327633,0.07142857142857142,0.0,4.0,7.30669248716824,17.971632976352854,412.53257077489184,0.40656808965453584,0.07939028262940616,0.0,0.0,8.585052608858001,0.0,8.585052608858001,0.0,0.0,100.0,0.0,100.0
F1,69.14997716746036,867.6792452830189,37.48875231817936,16.633653279394323,29.076137999188738,0.5118483412322274,0.05687203791469194,25.0,20.559654673243237,48.978241389893554,3163.5075540743246,0.419771190018383,0.3,495.9371377475845,190.43954609542556,283.60677162549916,0.6714915338724694,969.9834554685092,51.128412031321005,19.633277765901877,29.238310202777118,40.17319383705012,59.826806162949886
baseline_F2,72.80016881198566,824.1739130434783,68.5829565429076,24.910583896862885,29.655598888819384,0.18181818181818182,0.09090909090909091,12.0,19.421914009737886,83.94579616761565,5122.0150721458795,0.23136255651156015,0.21101498206372654,0.0,255.04442517690163,35.98057537776483,7.088392069864264,291.02500055466646,0.0,87.6366032783475,12.363396721652508,87.6366032783475,12.363396721652508
F2,69.30592306126603,865.7268722466961,30.845577159542096,16.063497328812517,28.257664008570117,0.49557522123893805,0.0752212389380531,22.0,19.981106472529287,38.84414510647874,2438.343993999559,0.5143917163772688,0.3,239.31262634015636,241.22804659775963,222.48342186548945,1.0842517818860362,703.0240948034054,34.040458656979325,34.31291308233425,31.646628260686427,52.02115172980197,47.97884827019803
baseline_V1,76.77543186180422,781.5,33.24279370530301,13.752332677195975,20.51086668509922,0.21739130434782608,0.043478260869565216,15.0,14.342818625526983,43.44607504335654,1957.649452263947,0.3301292144621516,0.10663254425250586,0.0,365.9949088801328,128.66593829876643,2.844536119810364,494.66084717889925,0.0,73.98905956827566,26.010940431724336,73.98905956827566,26.010940431724336
V1,72.4998223043571,827.5882352941177,30.36101503805028,13.092917728651132,23.273486468808088,0.39901477832512317,0.014778325123152709,20.0,16.4548213120107,39.58257160984017,2046.1951424710578,0.4157087486433058,0.3,344.45014614265585,198.15596877345467,184.65185318887418,1.0731328462258518,727.2579681049847,47.362856269583304,27.246998653007473,25.390145077409237,51.763824406115376,48.23617559388463
