,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,113.70814908401769,527.6666666666666,23.019315560826062,7.193194062190074,10.05698051817031,0.02857142857142857,0.0,11.0,7.091932755186108,32.0110695139755,713.2054713613945,0.22154626080487216,0.26321330806485577,0.0,281.5407892757634,33.65879940817864,8.364552337756669,315.19958868394207,0.0,89.32143295341382,10.678567046586187,89.32143295341382,10.678567046586187
C1,111.22835209726915,539.4308093994778,22.167173790581508,9.409657369891583,12.057454082553232,0.05235602094240838,0.013089005235602094,16.0,8.524489574608364,30.038291398453875,804.4396764897199,0.2837874318992436,0.1,45.34217644742871,288.69936448896675,33.82873498486777,8.534146033486248,367.8702759212632,12.32558850640422,78.47857883216372,9.195832661432062,89.51138364686511,10.48861635313489
baseline_C2,112.23111295853684,534.6111111111111,53.09492431159801,52.572981343527964,55.03764945146965,0.11428571428571428,0.02857142857142857,11.0,38.648726778933515,46.016323634296626,5587.235573594561,0.8398916672719171,0.051958848591915206,0.0,27.96471631395012,17.130355809788828,1.6324655847469436,45.095072123738944,0.0,62.01279873156902,37.98720126843099,62.01279873156902,37.98720126843099
C2,109.0278626760172,550.3180428134557,26.0015833173163,7.136762641978615,10.161276186696792,0.049079754601226995,0.0,16.0,7.185043127488828,36.11441732251706,815.191915957615,0.1989522096763557,0.16666666666666666,149.0930255854045,627.1584927527923,58.253066272278645,10.766102677263587,834.5045846104754,17.86605230635098,75.15339092421323,6.9805567694358,91.50100906451917,8.498990935480835
baseline_F1,106.01915184678523,565.9354838709677,60.305638469528546,35.29148203070962,40.29546051270582,0.20689655172413793,0.06896551724137931,24.0,28.49169100982401,70.68558440760036,6327.016273152562,0.4030764016256826,0.1709986320109439,0.0,1482.861880257717,2122.8318134957076,0.6985300817665155,3605.6936937534247,0.0,41.125564349147474,58.874435650852526,41.125564349147474,58.874435650852526
F1,107.81161339133725,556.5263157894736,16.714690736791777,5.2030453991454175,7.842509196363719,0.0231023102310231,0.0,10.0,5.545489470116059,23.01237184463806,400.9139247191066,0.24097861391928496,0.1,23.93441202514216,291.3598130769852,19.88583456323974,14.651626118603177,335.180059665367,7.140762505095769,86.92635634944078,5.932881145463461,93.61088750509174,6.389112494908258
baseline_F2,109.80392156862744,546.4285714285714,21.42333269296515,7.309726312621567,11.001683372876945,0.037037037037037035,0.0,18.0,7.506375890690904,27.061987472851946,638.175121595515,0.2773771105400575,0.13071895424836602,0.0,112.71261368507336,12.830337482877319,8.78485182759172,125.54295116795069,0.0,89.78012117485356,10.219878825146433,89.78012117485356,10.219878825146433
F2,108.0460282770617,555.3188854489164,16.26656381809564,4.70172796969443,7.342550202638105,0.012422360248447204,0.0,12.0,5.190510462929874,22.328234501169142,364.0946757467439,0.23246398915499075,0.1,46.8401543485613,198.73287287258023,11.016737828122478,18.039176022258957,256.58976504926403,18.254880251972722,77.4515978197433,4.293521928283973,94.74767185916613,5.2523281408338605
baseline_V1,108.81246641590543,551.4074074074074,18.64137027879271,8.85684972110561,13.884135938877534,0.15384615384615385,0.0,16.0,9.81018067980474,24.81797640144582,764.8798958909366,0.39528527713618217,0.06716818914562063,0.0,172.71628933446183,11.525076514843548,14.986129516104688,184.2413658493054,0.0,93.74457714112359,6.2554228588764,93.74457714112359,6.2554228588764
V1,109.20504828127385,549.4251497005988,16.375974509788858,3.547531730340713,5.639841115475489,0.0,0.0,12.0,3.98796989756742,22.836739869320887,286.11185235021173,0.17462956273040095,0.13333333333333333,234.19424275801444,70.16533402640044,8.708276845952328,8.057315501977158,313.06785363036727,74.8062249260899,22.412181005732773,2.7815940681773133,88.9592009930348,11.04079900696521
