,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,87.5912408759124,685.0,21.013601037695288,8.966329334147561,17.571019911796263,0.2222222222222222,0.0,16.0,12.420612099984107,27.545199168938954,1074.827546815973,0.450917491059207,0.20855057351407716,0.0,79.88805360258776,337.03727455962894,0.2370303216668514,416.9253281622167,0.0,19.16123780599509,80.83876219400491,19.16123780599509,80.83876219400491
C1,86.47602058020514,693.833962264151,31.81839353769028,14.40638815744194,21.807352110254147,0.3181818181818182,0.026515151515151516,18.0,15.419969305988014,42.334111169943405,2050.802451231104,0.36424455078522977,0.13333333333333333,60.348961311932285,733.9968892471744,325.4929097946615,2.2550318829071245,1119.838760353768,5.389075949904382,65.54487263999485,29.06605141010078,69.27833471459326,30.72166528540676
baseline_C2,88.20416323650475,680.24,33.266535737885306,14.622803728727568,22.741298702287576,0.16666666666666666,0.08333333333333333,20.0,15.526746636404907,38.68421835839519,1886.9663913968373,0.40137160049494225,0.2352111019640127,0.0,173.8366555503136,155.97211807748536,1.1145367370336878,329.8087736277989,0.0,52.708317501127034,47.29168249887297,52.708317501127034,47.29168249887297
C2,87.76729384177321,683.6259541984733,25.181428961588352,9.923569873314168,18.1166928380147,0.23754789272030652,0.0,16.0,12.809776290349456,32.810188176882846,1320.3836538946318,0.39042068949104264,0.26666666666666666,104.8527871056846,223.43291103762937,182.39045857096266,1.225025216714932,510.67615671427666,20.532148549937048,43.75236793415442,35.715483515908524,55.056689133778974,44.943310866221026
baseline_F1,87.53647353063776,685.4285714285714,18.164778657431235,9.90606771200323,15.442199922988255,0.15384615384615385,0.0,11.0,10.90572836827525,22.26095900580179,762.6906441555182,0.4899037981891495,0.20842017507294705,0.0,0.0,32.785976711546695,0.0,32.785976711546695,0.0,0.0,100.0,0.0,100.0
F1,85.5165887988645,701.6182572614108,29.444432486155034,12.572652751993996,20.43404022703293,0.2708333333333333,0.025,16.0,14.4481724622874,39.065094802706476,1773.1752969784209,0.369848647117232,0.26666666666666666,320.1804547764825,581.977187411848,240.56899412914717,2.419169558897599,1142.7266363174776,28.01898937162155,50.92881962455283,21.052191003825623,70.7531322218949,29.246867778105095
baseline_F2,88.87526815813668,675.1034482758621,31.371351775900962,15.946818504271102,23.781745700671944,0.32142857142857145,0.0,20.0,16.810088686043656,41.778418166438456,2206.337110544357,0.40236297647926694,0.2553887016038411,0.0,180.2959776065219,213.631286030549,0.8439586773855763,393.9272636370709,0.0,45.768849797771395,54.23115020222862,45.768849797771395,54.23115020222862
F2,85.10022915878702,705.0509803921568,28.98588819969307,11.368576361579182,19.339893899993147,0.25984251968503935,0.015748031496062992,16.0,13.675314586087518,38.70955235931937,1663.050156395914,0.3532801014888298,0.26666666666666666,129.01496506707684,289.13115553459215,203.80277686877014,1.4186811385831386,621.9488974704391,20.74366006464524,46.48792798098568,32.7684119543691,58.65515366834178,41.34484633165822
baseline_V1,83.54755784061696,718.1538461538462,27.089158074903334,12.520447276355586,22.521101216414795,0.44,0.0,18.0,15.876120432901734,34.73630953339747,1732.51871048815,0.45704683790998374,0.26778063410454156,0.0,20.879426317906294,244.72868322354802,0.08531662918659162,265.6081095414543,0.0,7.860989769458667,92.13901023054133,7.860989769458667,92.13901023054133
V1,82.76382785123808,724.9543859649123,29.09659695647452,14.682502436642856,23.49168267556791,0.36971830985915494,0.045774647887323945,16.0,16.610937045150486,37.66099475172353,1965.331395699764,0.4410647449611059,0.26666666666666666,223.10324049866253,284.84561051307276,251.28055021709577,1.1335760378866497,759.2294012288311,29.385484826794716,37.51772653325112,33.09678863995416,53.1303322570814,46.86966774291861
