,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu
baseline_C1,67.40130523162513,890.1904761904761,28.424702616225588,12.590075456485556,22.212609031808938,0.3,0.0,14.0,15.706527305550388,38.06698044237289,1878.3584604493167,0.41260239512108066,0.32095859634107204,0.0,218.5046442506368,69.76603361348356,3.131963119204856,288.27067786412033,0.0,75.79842870929504,24.201571290704972,75.79842870929504,24.201571290704972
C1,67.82456821269163,884.6351931330472,37.804670296238996,19.22360251303258,32.57802305553387,0.5344827586206896,0.11206896551724138,26.0,23.03607569213337,48.36559048891329,3500.2161470851247,0.4762905912916304,0.1,200.91871015522807,484.46503901175873,100.50608595377149,4.82025575281672,785.8898351207583,25.56576013282514,61.645413563253015,12.788826303921836,82.81862443044623,17.181375569553776
baseline_C2,65.82384285863546,911.5238095238095,56.62879887193446,19.863534428696216,32.087380697090246,0.4,0.15,46.0,22.688763738908293,78.49216521411547,5594.831543718199,0.2890576871846581,0.15672343537770347,0.0,1163.3650059840757,354.00497034530446,3.2862956835021357,1517.36997632938,0.0,76.6698316252661,23.330168374733912,76.6698316252661,23.330168374733912
C2,65.42741836859484,917.0467289719626,39.23077734597588,20.902779314640195,35.15278523615383,0.5586854460093896,0.13615023474178403,24.0,24.855492333272366,49.609007073745296,3873.760597780396,0.5010278132824534,0.13333333333333333,385.8795032601926,548.185824548486,274.74491558943515,1.995253755187474,1208.8102433981137,31.92225623232957,45.349204107293836,22.728539660376597,66.61384704824751,33.386152951752486
baseline_F1,66.71608598962194,899.3333333333334,13.695092389449423,8.88313007897554,19.447364860052378,0.4,0.0,8.0,13.729348127278294,12.54491929029438,541.0876998825403,1.094415022494427,0.3176956475696283,0.0,8.028158778222998,79.61535354821314,0.10083681627264694,87.64351232643614,0.0,9.160014888861825,90.83998511113818,9.160014888861825,90.83998511113818
F1,63.01447629860914,952.1621621621622,45.803760918116474,31.57637693498519,44.02222758719884,0.5815217391304348,0.11413043478260869,30.0,31.128229670504222,56.94929218969604,5569.197576948471,0.546595549718462,0.13333333333333333,346.4508085514071,1291.1078168418953,613.5473647320208,2.1043327558025005,2251.1059901253234,15.390248618729832,57.354377026468526,27.255374354801635,67.78695846536303,32.213041534636965
baseline_F2,69.51026856240127,863.1818181818181,44.93898526551545,16.551712409097416,27.07661088731116,0.5238095238095238,0.047619047619047616,23.0,19.13645948530326,61.84979244425013,3718.345231038193,0.3094021617380914,0.10531858873091099,0.0,645.462899088946,232.26256720496727,2.7790224953439755,877.7254662939132,0.0,73.53813052893781,26.461869471062187,73.53813052893781,26.461869471062187
F2,67.09416933855837,894.2654867256637,37.25635129060228,14.528110512442021,25.913359917660664,0.4311111111111111,0.04888888888888889,24.0,18.32278376607309,49.38375801369874,2842.663576960428,0.37102854264332147,0.13333333333333333,290.39430807910594,187.86669007666853,94.5779470695486,1.986368872423498,572.8389452253231,50.69388359495721,32.795725856727884,16.510390548314916,66.51451837600759,33.48548162399242
baseline_V1,63.424947145877375,946.0,24.191543341233302,17.426034163476974,32.13513134665341,0.5833333333333334,0.16666666666666666,14.0,22.515426810177157,24.093567606313517,1704.2416261076587,0.9344994970473853,0.2439421044072207,0.0,0.0,249.56183532475552,0.0,249.56183532475552,0.0,0.0,100.0,0.0,100.0
V1,63.91512766720654,938.7448979591836,37.427429433093316,15.428020820247173,29.102823900342713,0.5794871794871795,0.05641025641025641,26.0,20.5771478540323,48.385670636516245,3127.892478115576,0.42527358995625675,0.13333333333333333,141.63582501278563,249.18424941156408,206.10085685423587,1.2090403369249396,596.9209312785856,23.72773638702972,41.74493410338608,34.52732950958419,54.73147396701526,45.26852603298474
baseline_V2,70.00811688311688,857.0434782608696,45.08106539853421,13.150118624358898,20.153952917028914,0.2727272727272727,0.045454545454545456,20.0,13.821769869088747,61.00467398432586,2648.9675669805674,0.2265690309670374,0.2536525974025974,0.0,253.48685626954008,45.53983339288051,5.566266658963427,299.0266896624206,0.0,84.77064590980434,15.22935409019565,84.77064590980434,15.22935409019565
V2,66.42734928037038,903.2424242424242,52.51119955753757,20.300192421824764,34.633981728287175,0.5989847715736041,0.10152284263959391,29.0,24.489818123740243,70.28408431813537,5407.448893845918,0.3484404522208614,0.13333333333333333,1264.1441040719499,1761.263032562515,340.11395125106446,5.178449828605797,3365.5210878855296,37.56161590020459,52.33255078692944,10.105833312865952,83.81471036035498,16.185289639645028
baseline_V3,65.38618716796077,917.625,26.82553587535578,13.542361520634262,24.931907267595875,0.4,0.0,15.0,17.62321700989288,34.71278982994276,1921.8725359936243,0.5076865644112345,0.27244244653316985,0.0,234.48922921133394,119.09839762427671,1.9688697235968207,353.58762683561065,0.0,66.31714783400842,33.682852165991584,66.31714783400842,33.682852165991584
V3,65.50840216462547,915.9130434782609,48.86975862564235,20.548081553485257,33.72566923023652,0.5300546448087432,0.14207650273224043,34.0,23.847197386604492,65.01929049905273,4871.126916782662,0.3667711105975837,0.13333333333333333,1142.8113353987876,1076.9252227245047,394.5539278063007,2.729475356416176,2614.290485929593,43.71401500902548,41.19378579085369,15.092199200120817,73.18657708034982,26.81342291965018
